,speakerid,filename,birthplace,native_language,age,sex,age_onset
2308,2309,marathi5,"bombay, india",marathi,3,male,5
2309,2310,arabic124,"geulmim, morocco",arabic,3,male,5
2310,2311,arabic125,"beersheba, israel",arabic,3,male,5
2311,2312,arabic126,"beersheba, israel",arabic,3,male,5
2312,2313,arabic127,"tarshiha-maalot, israel",arabic,3,female,5
2313,2314,portuguese50,"votuporanga, brazil",portuguese,3,female,5
2314,2315,portuguese51,"curitiba, brazil",portuguese,3,male,5
2315,2316,albanian11,"gjilan, kosovo",albanian,3,female,5
2316,2317,spanish176,"panama city, panama",spanish,3,male,5
2317,2318,bengali18,"dhaka, bangladesh",bengali,3,female,5
2318,2319,mandarin73,"chengdu, sichuan, china",mandarin,3,female,5
2319,2320,cantonese26,"hong kong, china",cantonese,3,female,5
2320,2321,arabic128,"riyadh, saudi arabia",arabic,3,male,5
2321,2322,korean71,"pusan, south korea",korean,3,male,5
2322,2323,mandarin74,"shenzhen, china",mandarin,3,male,5
2323,2324,korean72,"inchon, south korea",korean,3,male,5
2324,2325,vietnamese24,"hanoi, vietnam",vietnamese,3,female,5
2325,2326,nepali14,"kathmandu, nepal",nepali,3,male,5
2326,2327,slovak6,"trencin, slovakia",slovak,3,female,5
2327,2328,spanish177,"sonsonate, el salvador",spanish,3,female,5
2328,2329,korean73,"changwon, south korea",korean,3,female,5
2329,2330,cantonese27,"ho chi minh city, vietnam",cantonese,3,male,5
2330,2331,arabic129,"ramallah, palestine",arabic,3,male,5
2331,2332,mandarin75,"taipei, taiwan",mandarin,3,male,5
2332,2333,thai16,"bangkok, thailand",thai,3,male,5
2333,2334,urdu20,"islamabad, pakistan",urdu,3,male,5
2334,2335,spanish178,"chalatenango, el salvador",spanish,3,female,5
2335,2336,spanish179,"san miguel, el salvador",spanish,3,female,5
2336,2337,malayalam5,"bangalore, india",malayalam,3,female,5
2337,2338,spanish180,"cochabamba, bolivia",spanish,3,male,5
2338,2339,telugu7,"hyderabad, india",telugu,3,male,5
2339,2340,portuguese52,"recife, brazil",portuguese,3,female,5
2340,2341,azerbaijani4,"urmia, iran",azerbaijani,3,female,5
2341,2342,azerbaijani5,"urmia, iran",azerbaijani,3,male,5
2342,2343,farsi26,"hamm, germany",farsi,3,female,5
2343,2344,arabic130,"unizah, saudi arabia",arabic,3,male,5
2344,2345,arabic131,"riyadh, saudi arabia",arabic,3,male,5
2345,2346,korean74,"seoul, south korea",korean,3,female,5
2346,2347,taiwanese9,"tai chung, taiwan",taiwanese,3,male,5
2347,2348,mandarin76,"zhengzhou, henan, china",mandarin,3,male,5
2348,2349,bengali19,"hyderabad, telangana, india",bengali,3,female,5
2349,2350,kannada5,"hubballi, karnataka, india",kannada,3,male,5
2350,2351,kannada6,"karwar, karnataka, india",kannada,3,male,5
2351,2352,hindi24,"jamshedpur, jharkhand, india",hindi,3,female,5
2352,2353,hindi25,"pune, maharashtra, india",hindi,3,male,5
2353,2354,hindi26,"kolkata, west bengal, india",hindi,3,male,5
2354,2355,mandarin77,"jingjiang, jiangsu, china",mandarin,3,female,5
2355,2356,hindi27,"surat, gujarat, india",hindi,3,male,5
2356,2357,gujarati12,"rajkot, gujarat, india",gujarati,3,female,5
2357,2358,kannada7,"bangalore, karnataka, india",kannada,3,female,5
2358,2359,tamil7,"dombivli, maharashtra, india",tamil,3,female,5
2359,2360,mandarin78,"ganzhou, jiangxi, china",mandarin,3,female,5
2360,2361,english588,"fairfax, virginia, usa",english,3,female,5
2361,2362,english589,"gloucester, uk",english,3,male,5
2362,2363,kannada8,"bangalore, karnataka, india",kannada,3,male,5
2363,2364,spanish181,"lima, peru",spanish,3,female,5
2364,2365,mandarin79,"johor bahru, malaysia",mandarin,3,female,5
2365,2366,hindi28,"patna, india",hindi,3,male,5
2366,2367,spanish182,"trujillo, peru",spanish,3,male,5
2367,2368,urdu21,"islamabad, pakistan",urdu,3,male,5
2368,2369,russian52,"saky, ukraine",russian,3,male,5
2369,2370,spanish183,"bogota, colombia",spanish,3,female,5
2370,2371,spanish184,"lima, peru",spanish,3,male,5
2371,2372,spanish185,"san salvador, el salvadore",spanish,3,female,5
2372,2373,spanish186,"tegucigalpa, honduras",spanish,3,male,5
2373,2374,english590,"lakeland, florida, usa",english,3,female,5
2374,2375,english591,"colorado springs, colorado, usa",english,3,female,5
2375,2376,english592,"miami, florida, usa",english,3,female,5
2376,2377,english593,"boston, massachusetts, usa",english,3,female,5
2377,2378,english594,"richmond, virginia, usa",english,3,female,5
2378,2379,english595,"leesburg, virginia, usa",english,3,female,5
2379,2380,english596,"baltimore, maryland, usa",english,3,female,5
2380,2381,english597,"fairfax, virginia, usa",english,3,male,5
2381,2382,english598,"mitchell, south dakota, usa",english,3,male,5
2382,2383,english599,"alexandria, virginia, usa",english,3,female,5
2383,2384,urdu22,"islmamabad, pakistan",urdu,3,female,5
2384,2385,english600,"portland, oregon, usa",english,3,female,5
2385,2386,norwegian7,"porsgrunn, norway",norwegian,3,male,5
2386,2387,arabic132,"cairo, egypt",arabic,3,female,5
2387,2388,american,"philadelphia, pennsylvania, usa",american,3,female,5
2388,2389,home,"bombay, maharashtra, india",home,3,male,5
2389,2390,japanese28,"tokyo, japan",japanese,3,female,5
2390,2391,ganda3,"kampala, uganda",ganda,3,female,5
2391,2392,amharic22,"addis ababa, ethiopia",amharic,3,female,5
2392,2393,spanish187,"santurce, puerto rico",spanish,3,female,5
2393,2394,french64,"abidjan, ivory coast",french,3,female,5
2394,2395,portuguese53,"catanduva, sao paulo, brazil",portuguese,3,female,5
2395,2396,spanish188,"panama city, panama",spanish,3,female,5
2396,2397,spanish189,"santa clara, san vicente, el salvador",spanish,3,male,5
2397,2398,indonesian9,"sumatera, indonesia",indonesian,3,male,5
2398,2399,arabic133,"abha, saudi arabia",arabic,3,female,5
2399,2400,american,"new york, new york, usa",american,3,male,5
2400,2401,spanish190,"bogota, colombia",spanish,3,male,5
2401,2402,thai17,"nonthaburi, thailand",thai,3,female,5
2402,2403,kiswahili10,"hola, kenya",kiswahili,3,female,5
2403,2404,english601,"fairfax, virginia, usa",english,3,male,5
2404,2405,english602,"new york, new york, usa",english,3,female,5
2405,2406,tigrigna9,"asmara, eritrea",tigrigna,3,female,5
2406,2407,arabic134,"abha, saudi arabia",arabic,3,female,5
2407,2408,cantonese28,"guangzhou, china",cantonese,3,female,5
2408,2409,gujarati13,"bombay, maharashtra, india",gujarati,3,female,5
2409,2410,arabic135,"riyadh, saudi arabia",arabic,3,female,5
2410,2411,arabic136,"cardiff, wales, uk",arabic,3,female,5
2411,2412,korean75,"bucheon, south korea",korean,3,male,5
2412,2413,mandarin80,"xi'an, shanxi, china",mandarin,3,male,5
2413,2414,mandarin81,"suzhou, jiangsu, china",mandarin,3,female,5
2414,2415,italian35,"alessandria, italy",italian,3,male,5
2415,2416,gujarati14,"bombay, india",gujarati,3,male,5
2416,2417,marathi6,"nagpur, maharashtra, india",marathi,3,male,5
2417,2418,mandarin82,"wuhai, china",mandarin,3,female,5
2418,2419,mandarin83,"zhengzhou, henan, china",mandarin,3,female,5
2419,2420,mandarin84,"zhengzhou, henan, china",mandarin,3,female,5
2420,2421,mandarin85,"changsha, hunan, china",mandarin,3,female,5
2421,2422,telugu8,"guntur, andhra pradesh, india",telugu,3,male,5
2422,2423,mandarin86,"shenyang, liaoning, china",mandarin,3,female,5
2423,2424,wu2,"shanghai, china",wu,3,male,5
2424,2425,arabic137,"al-ayn, united arab emirates",arabic,3,male,5
2425,2426,arabic138,"riyadh, saudi arabia",arabic,3,male,5
2426,2427,arabic139,"khartoum, sudan",arabic,3,male,5
2427,2428,english603,"los angeles, california, usa",english,3,male,5
2428,2429,hungarian10,"szeged, hungary",hungarian,3,female,5
2429,2430,finnish9,"helsinki, finland",finnish,3,female,5
2430,2431,tagalog21,"manila, philippines",tagalog,3,female,5
2431,2432,ewe3,"edubiase, ghana",ewe,3,male,5
2432,2433,arabic140,"taif, saudi arabia",arabic,3,female,5
2433,2434,spanish191,"bogota, colombia",spanish,3,female,5
2434,2435,mandarin87,"lanzhou, gansu, china",mandarin,3,female,5
2435,2436,japanese29,"nagoya, japan",japanese,3,female,5
2436,2437,arabic141,"cairo, egypt",arabic,3,male,5
2437,2438,english604,"brisbane, queensland, australia",english,3,female,5
2438,2439,english605,"cairns, queensland, australia",english,3,male,5
2439,2440,english606,"southport, australia",english,3,female,5
2440,2441,english607,"narrabri, new south wales, australia",english,3,female,5
2441,2442,english608,"brisbane, queensland, australia",english,3,male,5
2442,2443,english609,"narrandera, new south wales, australia",english,3,female,5
2443,2444,english610,"townsville, queensland, australia",english,3,female,5
2444,2445,english611,"brisbane, queensland, australia",english,3,male,5
2445,2446,kyrgyz2,"bishkek, kyrgystan",kyrgyz,3,female,5
2446,2447,mandarin88,"anqing, anhui, china",mandarin,3,male,5
2447,2448,mandarin89,"taiyuan, shanxi, china",mandarin,3,male,5
2448,2449,tamil8,"chennai, tamil nadu, india",tamil,3,female,5
2449,2450,kazakh4,"kokshetau, kazakhstan",kazakh,3,female,5
2450,2451,portuguese54,"sao paulo, brazil",portuguese,3,male,5
2451,2452,arabic142,"almajmaah, saudi arabia",arabic,3,male,5
2452,2453,tamil9,"chennai, india",tamil,3,female,5
2453,2454,tamil10,"chennai, india",tamil,3,male,5
2454,2455,tamil11,"pondicherry, india",tamil,3,female,5
2455,2456,marathi7,"bombay, india",marathi,3,female,5
2456,2457,korean76,"chuncheon, gangwon-do, south korea",korean,3,female,5
2457,2458,kannada9,"bangalore, karnataka, india",kannada,3,male,5
2458,2459,hindi29,"chennai, tamil nadu, india",hindi,3,male,5
2459,2460,telugu9,"vijayawada, andhra pradesh, india",telugu,3,male,5
2460,2461,mandarin90,"chengdu, sichuan, china",mandarin,3,male,5
2461,2462,tamil12,"chennai, tamil nadu, india",tamil,3,female,5
2462,2463,mandarin91,"tongcheng, anhui, china",mandarin,3,male,5
2463,2464,french65,"lome, togo",french,3,female,5
2464,2465,telugu10,"hyderabad, india",telugu,3,male,5
2465,2466,spanish192,"cordoba, argentina",spanish,3,male,5
2466,2467,spanish193,"david, panama",spanish,3,female,5
2467,2468,portuguese55,"sao paulo, brazil",portuguese,3,female,5
2468,2469,mandarin92,"huai'an, jiangsu, china",mandarin,3,female,5
2469,2470,arabic143,"medina, saudi arabia",arabic,3,female,5
2470,2471,spanish194,"cochabamba, bolivia",spanish,3,male,5
2471,2472,urdu23,"gujranwala, punjab, pakistan",urdu,3,male,5
2472,2473,french66,"belfort, france",french,3,female,5
2473,2474,mandarin93,"xi'an, shanxi, china",mandarin,3,female,5
2474,2475,spanish195,"guatemala city, guatemala",spanish,3,female,5
2475,2476,punjabi12,"sialkot, punjab, pakistan",punjabi,3,female,5
2476,2477,mandarin94,"baotou, inner mongolia, china",mandarin,3,male,5
2477,2478,hindi30,"ludhiana, india",hindi,3,female,5
2478,2479,arabic144,"laayoune, morocco",arabic,3,male,5
2479,2480,korean77,"seoul, south korea",korean,3,female,5
2480,2481,cantonese29,"hong kong, china",cantonese,3,male,5
2481,2482,spanish196,"san cristobal, dominican republic",spanish,3,female,5
2482,2483,mandarin95,"yangxin, hubei, china",mandarin,3,female,5
2483,2484,korean78,"inchon, south korea",korean,3,female,5
2484,2485,bosnian10,"gornji vakuf, bosnia and herzegovina",bosnian,3,female,5
2485,2486,lithuanian7,"panevezys, lithuania",lithuanian,3,female,5
2486,2487,korean79,"anseong, south korea",korean,3,female,5
2487,2488,arabic145,"riyadh, saudi arabia",arabic,3,female,5
2488,2489,vietnamese25,"ho chi minh city, vietnam",vietnamese,3,male,5
2489,2490,korean80,"seoul, south korea",korean,3,female,5
2490,2491,spanish197,"madrid, spain",spanish,3,female,5
2491,2492,japanese30,"miyazaki, japan",japanese,3,male,5
2492,2493,japanese31,"saitama, japan",japanese,3,female,5
2493,2494,mandarin96,"qingdao, shandong, china",mandarin,3,female,5
2494,2495,swiss,"zurich, switzerland",swiss,3,female,5
2495,2496,spanish198,"tejupilco, mexico",spanish,3,female,5
2496,2497,french67,"aix-en-provence, france",french,3,female,5
2497,2498,gujarati15,"rajkot, india",gujarati,3,female,5
2498,2499,bosnian11,"kotorsko, bosnia and herzegovina",bosnian,3,male,5
2499,2500,haitian,"port-au-prince, haiti",haitian,3,male,5
2500,2501,portuguese56,"sao jose do rio preto, brazil",portuguese,3,female,5
2501,2502,turkish38,"balikesir, turkey",turkish,3,female,5
2502,2503,portuguese57,"lisbon, portugal",portuguese,3,female,5
2503,2504,ndebele1,"bulawyo, zimbabwe",ndebele,3,female,5
2504,2505,korean81,"jeonju, south korea",korean,3,male,5
2505,2506,urdu24,"islamabad, pakistan",urdu,3,male,5
2506,2507,spanish199,"san juan, puerto rico",spanish,3,male,5
2507,2508,arabic146,"amman, jordan",arabic,3,male,5
2508,2509,farsi27,"tehran, iran",farsi,3,male,5
2509,2510,romanian22,"tarnaveni, romania",romanian,3,female,5
2510,2511,wu3,"shanghai, china",wu,3,female,5
2511,2512,telugu11,"hyderabad, india",telugu,3,male,5
2512,2513,portuguese58,"sao paulo, brazil",portuguese,3,male,5
2513,2514,polish37,"warsaw, poland",polish,3,male,5
2514,2515,korean82,"pusan, south korea",korean,3,female,5
2515,2516,korean83,"pusan, south korea",korean,3,male,5
2516,2517,korean84,"inchon, south korea",korean,3,male,5
2517,2518,korean85,"seoul, south korea",korean,3,female,5
2518,2519,korean86,"seoul, south korea",korean,3,female,5
2519,2520,korean87,"seoul, south korea",korean,3,male,5
2520,2521,spanish200,"bogota, colombia",spanish,3,female,5
2521,2522,romanian23,"eforie nord, romania",romanian,3,male,5
2522,2523,mandarin97,"jiujiang, jiangxi, china",mandarin,3,female,5
2523,2524,mandarin98,"nanchang, jiangxi, china",mandarin,3,female,5
2524,2525,polish38,"gdansk, poland",polish,3,female,5
2525,2526,tagalog22,"quezon city, philippines",tagalog,3,female,5
2526,2527,afrikaans6,"capetown, south africa",afrikaans,3,male,5
2527,2528,polish39,"wolin, poland",polish,3,male,5
2528,2529,mandarin99,"nanchang, jiangxi, china",mandarin,3,female,5
2529,2530,mandarin100,"wuhan, hubei, china",mandarin,3,female,5
2530,2531,mandarin101,"jiujiang, jiangxi, china",mandarin,3,female,5
2531,2532,mandarin102,"huanggang, hubei, china",mandarin,3,female,5
2532,2533,english612,"middlesbrough, england, uk",english,3,male,5
2533,2534,korean88,"seoul, south korea",korean,3,female,5
2534,2535,catalan5,"barcelona, spain",catalan,3,female,5
2535,2536,french68,"bordeaux, france",french,3,female,5
2536,2537,french69,"rennes, france",french,3,female,5
2537,2538,mandarin103,"le shan, sichuan, china",mandarin,3,female,5
2538,2539,mandarin104,"beijing, china",mandarin,3,female,5
2539,2540,mandarin105,"tongliao, inner mongolia, china",mandarin,3,female,5
2540,2541,thai18,"chiangrai, thailand",thai,3,female,5
2541,2542,mandarin106,"xi'an, shanxi, china",mandarin,3,female,5
2542,2543,uyghur5,"turpan, xin jiang, china",uyghur,3,male,5
2543,2544,arabic147,"baha, saudi arabia",arabic,3,female,5
2544,2545,thai19,"mae suai, chiang rai, thailand",thai,3,female,5
2545,2546,russian53,"st. petersburg, russia",russian,3,female,5
2546,2547,japanese32,"tokyo, japan",japanese,3,male,5
2547,2548,thai20,"chiang mai, thailand",thai,3,female,5
2548,2549,jamaican,"kingston, jamaica",jamaican,3,male,5
2549,2550,arabic148,"taif, saudi arabia",arabic,3,female,5
2550,2551,indonesian10,"banda aceh, indonesia",indonesian,3,female,5
2551,2552,indonesian11,"ambon, indonesia",indonesian,3,male,5
2552,2553,hiligaynon2,"koronadal, philippines",hiligaynon,3,female,5
2553,2554,mandarin107,"taiyuan, shanxi, china",mandarin,3,female,5
2554,2555,japanese33,"ako, japan",japanese,3,female,5
2555,2556,cantonese30,"guangzhou, china",cantonese,3,female,5
2556,2557,mandarin108,"nanning, guangxi, china",mandarin,3,female,5
2557,2558,gujarati16,"bombay, india",gujarati,3,female,5
2558,2559,mandarin109,"xi'an, shanxi, china",mandarin,3,female,5
2559,2560,mandarin110,"panjin, liaoning, china",mandarin,3,female,5
2560,2561,indonesian12,"kupang, indonesia",indonesian,3,male,5
2561,2562,mandarin111,"beijing, china",mandarin,3,female,5
2562,2563,javanese1,"malang, east java, indonesisa",javanese,3,male,5
2563,2564,mandarin112,"tianjin, china",mandarin,3,male,5
2564,2565,cantonese31,"guangzhou, guangdong, china",cantonese,3,male,5
2565,2566,mandarin113,"hohhot, inner mongolia, china",mandarin,3,male,5
2566,2567,japanese34,"komaki, japan",japanese,3,male,5
2567,2568,somali7,"abu dhabi, united arab emirates",somali,3,female,5
2568,2569,vietnamese26,"hanoi, vietnam",vietnamese,3,male,5
2569,2570,english613,"melbourne, australia",english,3,male,5
2570,2571,tamil13,"coimbatore, tamil nadu, india",tamil,3,female,5
2571,2572,kyrgyz3,"bishkek, kyrgystan",kyrgyz,3,female,5
2572,2573,portuguese59,"sao paulo, brazil",portuguese,3,male,5
2573,2574,german37,"hamburg, germany",german,3,female,5
2574,2575,kiswahili11,"mombasa, kenya",kiswahili,3,male,5
2575,2576,korean89,"seoul, south korea",korean,3,male,5
2576,2577,tagalog23,"sibutu, philippines",tagalog,3,female,5
2577,2578,malayalam6,"kasaragod, kerala, india",malayalam,3,male,5
2578,2579,malayalam7,"bangalore, kerala, india",malayalam,3,male,5
2579,2580,hausa10,"kaduna, nigeria",hausa,3,female,5
2580,2581,tagalog24,"batangos, philippines",tagalog,3,male,5
2581,2582,kamba1,"nakuru, kenya",kamba,3,female,5
2582,2583,amharic23,"addis ababa, ethiopia",amharic,3,male,5
2583,2584,arabic149,"riyadh, saudi arabia",arabic,3,female,5
2584,2585,kikuyu5,"nairobi, kenya",kikuyu,3,male,5
2585,2586,spanish201,"mexico city, mexico",spanish,3,male,5
2586,2587,marathi8,"bombay, india",marathi,3,female,5
2587,2588,spanish202,"mexico city, mexico",spanish,3,female,5
2588,2589,farsi28,"khoramshahr, khuzestan, iran",farsi,3,female,5
2589,2590,spanish203,"usulutan, el salvador",spanish,3,female,5
2590,2591,german38,"kaiserslautern, germany",german,3,female,5
2591,2592,arabic150,"riyadh, saudi arabia",arabic,3,female,5
2592,2593,russian54,"novosibirsk, russia",russian,3,female,5
2593,2594,portuguese60,"sao paulo, brazil",portuguese,3,female,5
2594,2595,luo3,"mombasa, kenya",luo,3,female,5
2595,2596,vietnamese27,"ho chi minh city, vietnam",vietnamese,3,female,5
2596,2597,farsi29,"ahvaz, iran",farsi,3,female,5
2597,2598,arabic151,"riyadh, saudi arabia",arabic,3,female,5
2598,2599,mandarin114,"beijing, china",mandarin,3,female,5
2599,2600,italian36,"naples, italy",italian,3,female,5
2600,2601,telugu12,"edison, new jersey, usa",telugu,3,female,5
2601,2602,spanish204,"almeria, spain",spanish,3,male,5
2602,2603,telugu13,"hyderabad, india",telugu,3,male,5
2603,2604,twi8,"accra, ghana",twi,3,female,5
2604,2605,korean90,"seoul, south korea",korean,3,female,5
2605,2606,english614,"pensacola, florida, usa",english,3,female,5
2606,2607,arabic152,"riyadh, saudi arabia",arabic,3,female,5
2607,2608,serbian19,"bijelijina, bosnia and herzegovina",serbian,3,female,5
2608,2609,hindi31,"rajkot, gujarat, india",hindi,3,female,5
2609,2610,hungarian11,"tolcsva, borsod, hungary",hungarian,3,female,5
2610,2611,marathi9,"bombay, maharashtra, india",marathi,3,female,5
2611,2612,urdu25,"hyderabad, india",urdu,3,female,5
2612,2613,english615,"dublin, ireland",english,3,male,5
2613,2614,spanish205,"cerete, colombia",spanish,3,male,5
2614,2615,spanish206,"santiago, chile",spanish,3,female,5
2615,2616,bulgarian19,"varna, bulgaria",bulgarian,3,female,5
2616,2617,russian55,"poltava, ukraine",russian,3,female,5
2617,2618,turkmen2,"turkmenabat, turkmenistan",turkmen,3,female,5
2618,2619,english616,"fort wayne, indiana, usa",english,3,male,5
2619,2620,russian56,"moscow, russia",russian,3,female,5
2620,2621,russian57,"moscow, russia",russian,3,male,5
2621,2622,russian58,"moscow, russia",russian,3,male,5
2622,2623,russian59,"moscow, russia",russian,3,female,5
2623,2624,russian60,"moscow, russia",russian,3,male,5
2624,2625,russian61,"belgorod, russia",russian,3,female,5
2625,2626,russian62,"moscow, russia",russian,3,female,5
2626,2627,russian63,"moscow, russia",russian,3,male,5
2627,2628,russian64,"moscow, russia",russian,3,female,5
2628,2629,russian65,"kiev, ukraine",russian,3,male,5
2629,2630,english617,"kingston, jamaica",english,3,female,5
2630,2631,russian66,"kandalaksha, murmanskaya, russia",russian,3,female,5
2631,2632,russian67,"kirov, kirovskaya, russia",russian,3,male,5
2632,2633,russian68,"moscow, russia",russian,3,male,5
2633,2634,russian69,"moscow, russia",russian,3,female,5
2634,2635,russian70,"moscow, russia",russian,3,male,5
2635,2636,russian71,"moscow, russia",russian,3,male,5
2636,2637,yupik2,"nome, alaska, usa",yupik,3,male,5
2637,2638,yupik3,"nome, alaska, usa",yupik,3,female,5
2638,2639,russian72,"moscow, russia",russian,3,female,5
2639,2640,ossetic1,"vladikavkaz, russia",ossetic,3,female,5
2640,2641,russian73,"moscow, russia",russian,3,female,5
2641,2642,russian74,"st. petersburg, russia",russian,3,female,5
2642,2643,farsi30,"baghdad, iraq",farsi,3,male,5
2643,2644,russian75,"savasleyka, russia",russian,3,female,5
2644,2645,estonian5,"tallinn, estonia",estonian,3,female,5
2645,2646,italian37,"rome, italy",italian,3,male,5
2646,2647,voro1,"voru, estonia",voro,3,female,5
2647,2648,estonian6,"viljandi, estonia",estonian,3,female,5
2648,2649,estonian7,"tartu, estonia",estonian,3,female,5
2649,2650,estonian8,"parnu, estonia",estonian,3,female,5
2650,2651,estonian9,"tartu, estonia",estonian,3,female,5
2651,2652,estonian10,"parnu, estonia",estonian,3,male,5
2652,2653,estonian11,"tallinn, estonia",estonian,3,female,5
2653,2654,estonian12,"polva, estonia",estonian,3,female,5
2654,2655,estonian13,"tallinn, estonia",estonian,3,female,5
2655,2656,finnish10,"tampere, finland",finnish,3,male,5
2656,2657,estonian14,"tartu, estonia",estonian,3,male,5
2657,2658,swiss,"bern, switzerland",swiss,3,female,5
2658,2659,russian76,"krasnoyarsk, russia",russian,3,female,5
2659,2660,voro2,"rapla, estonia",voro,3,female,5
2660,2661,estonian15,"tallinn, estonia",estonian,3,female,5
2661,2662,voro3,"tallinn, estonia",voro,3,female,5
2662,2663,,,,,,
2663,2664,estonian16,"viljandi, estonia",estonian,3,female,5
2664,2665,estonian17,"kohtla-jarve, estonia",estonian,3,female,5
2665,2666,finnish11,"imatra, finland",finnish,3,female,5
2666,2667,finnish12,"espoo, finland",finnish,3,female,5
2667,2668,finnish13,"helsinki, finland",finnish,3,female,5
2668,2669,finnish14,"helsinki, finland",finnish,3,female,5
2669,2670,swedish21,"joensuu, finland",swedish,3,male,5
2670,2671,swedish22,"helsinki, finland",swedish,3,male,5
2671,2672,finnish15,"espoo, finland",finnish,3,female,5
2672,2673,bosnian12,"zenica, bosnia and herzegovina",bosnian,3,male,5
2673,2674,english618,"fullerton, california, usa",english,3,male,5
2674,2675,mandarin115,"urumqi, xinjiang, china",mandarin,3,male,5
2675,2676,arabic153,"kuwait city, kuwait",arabic,3,male,5
2676,2677,mandarin116,"baotou, inner mongolia, china",mandarin,3,male,5
2677,2678,mandarin117,"changchun, jilin, china",mandarin,3,male,5
2678,2679,mandarin118,"xi'an, shanxi, china",mandarin,3,female,5
2679,2680,tibetan5,"hezuo, gansu, china",tibetan,3,male,5
2680,2681,dari6,"kabul, afghanistan",dari,3,female,5
2681,2682,farsi31,"tehran, iran",farsi,3,female,5
2682,2683,thai21,"bangkok, thailand",thai,3,female,5
2683,2684,spanish207,"ica, peru",spanish,3,female,5
2684,2685,korean91,"seoul, south korea",korean,3,female,5
2685,2686,taiwanese10,"taipei, taiwan",taiwanese,3,male,5
2686,2687,taiwanese11,"taipei, taiwan",taiwanese,3,male,5
2687,2688,sinhala8,"wattala, sri lanka",sinhala,3,female,5
2688,2689,sinhala9,"wattala, sri lanka",sinhala,3,male,5
2689,2690,albanian12,"tirana, albania",albanian,3,male,5
2690,2691,bulgarian20,"kyustendil, bulgaria",bulgarian,3,female,5
2691,2692,spanish208,"santo domingo, dominican republic",spanish,3,male,5
2692,2693,arabic154,"baha, saudi arabia",arabic,3,male,5
2693,2694,masbatenyo1,"osun, masbate, philippines",masbatenyo,3,female,5
2694,2695,khmer8,"phnom penh, cambodia",khmer,3,male,5
2695,2696,shona3,"chinhoyi, zimbabwe",shona,3,male,5
2696,2697,somali8,"mogadishu, somalia",somali,3,female,5
2697,2698,yiddish6,"montreal, quebec, canada",yiddish,3,male,5
2698,2699,mandarin119,"changchun, jilin, china",mandarin,3,female,5
2699,2700,mandarin120,"chengde, hebei, china",mandarin,3,male,5
2700,2701,macedonian27,"skopje, macedonia",macedonian,3,male,5
2701,2702,wu4,"nantong, jiangsu, china",wu,3,female,5
2702,2703,hindi32,"new delhi, india",hindi,3,female,5
2703,2704,cantonese32,"fuzhou, fujian, china",cantonese,3,female,5
2704,2705,spanish209,"lima, peru",spanish,3,female,5
2705,2706,cantonese33,"hong kong, china",cantonese,3,female,5
2706,2707,xiang5,"xiangtan, hunan, china",xiang,3,male,5
2707,2708,mandarin121,"huangshan, anhui, china",mandarin,3,female,5
2708,2709,xiang6,"changsha, hunan, china",xiang,3,female,5
2709,2710,cantonese34,"hong kong, china",cantonese,3,male,5
2710,2711,mandarin122,"xi'an, shanxi, china",mandarin,3,male,5
2711,2712,min,"dongguan, guangdong, china",min,3,male,5
2712,2713,wu5,"nantong, jiangsu, china",wu,3,male,5
2713,2714,mandarin123,"chengdu, sichuan, china",mandarin,3,male,5
2714,2715,italian38,"milan, italy",italian,3,male,5
2715,2716,mandarin124,"chongqing, china",mandarin,3,female,5
2716,2717,russian77,"novokuznetsk, russia",russian,3,female,5
2717,2718,portuguese61,"piraciciaba, brazil",portuguese,3,female,5
2718,2719,mandarin125,"changchun, jilin, china",mandarin,3,female,5
2719,2720,arabic155,"buraydah, saudi arabia",arabic,3,male,5
2720,2721,portuguese62,"sao paulo, sao paulo, brazil",portuguese,3,female,5
2721,2722,russian78,"rostov na donu, russia",russian,3,female,5
2722,2723,japanese35,"tokyo, japan",japanese,3,female,5
2723,2724,english619,"jackson, tennessee, usa",english,3,male,5
2724,2725,french70,"harare, zimbabwe",french,3,female,5
2725,2726,mandarin126,"yulin, shanxi, china",mandarin,3,male,5
2726,2727,wu6,"shaoxing, zhejiang, china",wu,3,male,5
2727,2728,tagalog25,"cavite city, philippines",tagalog,3,male,5
2728,2729,spanish210,"cordoba, argentina",spanish,3,female,5
2729,2730,arabic156,"cairo, egypt",arabic,3,female,5
2730,2731,turkish39,"ankara, turkey",turkish,3,male,5
2731,2732,lithuanian8,"kaunas, lithuania",lithuanian,3,male,5
2732,2733,ukrainian12,"kiev, ukraine",ukrainian,3,female,5
2733,2734,arabic157,"sanaa, yemen",arabic,3,female,5
2734,2735,english620,"glasgow, scotland, uk",english,3,male,5
2735,2736,khmer9,"phnom penh, cambodia",khmer,3,male,5
2736,2737,korean92,"seoul, south korea",korean,3,female,5
2737,2738,tumbuka1,"mzimba, malawi",tumbuka,3,female,5
2738,2739,russian79,"krasnodar, russia",russian,3,female,5
2739,2740,french71,"kinshasa, democratic republic of congo",french,3,female,5
2740,2741,arabic158,"jakarta, indonesia",arabic,3,male,5
2741,2742,arabic159,"medina, saudi arabia",arabic,3,male,5
2742,2743,arabic160,"amman, jordan",arabic,3,female,5
2743,2744,amharic24,"addis ababa, ethiopia",amharic,3,male,5
2744,2745,greek16,"paros, greece",greek,3,male,5
2745,2746,greek17,"mantoudi, greece",greek,3,female,5
2746,2747,igbo4,"onitsha, nigeria",igbo,3,male,5
